,problem_id,experiment_id,subtract_lim,is_subtract,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,limo.avg_length_norm,limo.length_mean,limo.ratio_mean,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
227,4,2,40.0,1,"[0.63, 6.314161651442317e-19]","[0.84, 3.7361767276571696e-36]","[0.86, 2.6058774037713476e-38]","[0.95, 5.600644140061753e-50]","[0.59, 1.7671447393730104e-16]","[0.8, 3.5640292810890176e-32]","[0.83, 4.043861869934819e-35]","[0.89, 8.565354736103848e-42]","[0.63, 6.314161651442317e-19]","[0.84, 3.7361767276571696e-36]","[0.86, 2.6058774037713476e-38]","[0.95, 5.600644140061753e-50]","[0.59, 1.7671447393730104e-16]","[0.8, 3.5640292810890176e-32]","[0.84, 3.7361767276571696e-36]","[0.89, 8.565354736103848e-42]","[0.63, 6.314161651442317e-19]","[0.33, 3.211428734211389e-05]","[0.03, 0.9999999999962054]","[0.13, 0.36818778606286096]","[0.48, 8.448372017533173e-11]","[0.59, 1.7671447393730104e-16]","[0.6, 4.528308394643339e-17]","[0.88, 1.349043370936356e-40]","[0.58, 6.689905084769254e-16]","[0.85, 3.231287980676471e-37]","[0.98, 4.395433779467016e-55]","[0.52, 1.070075869779788e-12]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[0.15, 0.21117008625127576]","[0.09, 0.8154147124661313]","[0.16, 0.1548386665118475]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[0.65, 3.108079571219943e-20]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[0.9, 4.958889584060123e-43]","[0.86, 2.6058774037713476e-38]","[0.69, 4.9622936758674526e-23]","[0.72, 2.6766397956445386e-25]","[0.26, 0.002219935934558366]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.37, 1.7527190839835072e-06]","[0.64, 1.424536470142474e-19]"
228,4,2,45.0,1,"[0.73, 4.3321337732975196e-26]","[0.88, 1.349043370936356e-40]","[0.9, 4.958889584060123e-43]","[0.96, 1.4287357500157535e-51]","[0.68, 2.6207113475674983e-22]","[0.87, 1.9509242595079607e-39]","[0.88, 1.349043370936356e-40]","[0.92, 1.2170049699100436e-45]","[0.73, 4.3321337732975196e-26]","[0.88, 1.349043370936356e-40]","[0.9, 4.958889584060123e-43]","[0.96, 1.4287357500157535e-51]","[0.68, 2.6207113475674983e-22]","[0.87, 1.9509242595079607e-39]","[0.88, 1.349043370936356e-40]","[0.92, 1.2170049699100436e-45]","[0.66, 6.55317981883723e-21]","[0.38, 8.001543644272532e-07]","[0.12, 0.469506448503778]","[0.21, 0.024055802841094577]","[0.57, 2.458151170682656e-15]","[0.6, 4.528308394643339e-17]","[0.69, 4.9622936758674526e-23]","[0.9, 4.958889584060123e-43]","[0.52, 1.070075869779788e-12]","[0.89, 8.565354736103848e-42]","[0.99, 4.417521386399011e-57]","[0.54, 1.0245697148897385e-13]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.09, 0.8154147124661313]","[0.15, 0.21117008625127576]","[0.1, 0.7020569828664881]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.73, 4.3321337732975196e-26]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[0.93, 5.044580186155621e-47]","[0.88, 1.349043370936356e-40]","[0.73, 4.3321337732975196e-26]","[0.78, 2.485563277850393e-30]","[0.39, 3.5690338557186834e-07]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.45, 1.7047967801006258e-09]","[0.7, 9.048888467758296e-24]"
229,4,2,50.0,1,"[0.79, 3.0548822409334434e-31]","[0.89, 8.565354736103848e-42]","[0.93, 5.044580186155621e-47]","[0.98, 4.395433779467016e-55]","[0.78, 2.485563277850393e-30]","[0.9, 4.958889584060123e-43]","[0.93, 5.044580186155621e-47]","[0.97, 2.9009862944482307e-53]","[0.79, 3.0548822409334434e-31]","[0.89, 8.565354736103848e-42]","[0.93, 5.044580186155621e-47]","[0.98, 4.395433779467016e-55]","[0.78, 2.485563277850393e-30]","[0.9, 4.958889584060123e-43]","[0.93, 5.044580186155621e-47]","[0.97, 2.9009862944482307e-53]","[0.73, 4.3321337732975196e-26]","[0.38, 8.001543644272532e-07]","[0.06, 0.9942356257694902]","[0.15, 0.21117008625127576]","[0.57, 2.458151170682656e-15]","[0.63, 6.314161651442317e-19]","[0.79, 3.0548822409334434e-31]","[0.96, 1.4287357500157535e-51]","[0.67, 1.3341803223979991e-21]","[0.94, 1.8202093455200697e-48]","[1.0, 2.2087606931995054e-59]","[0.59, 1.7671447393730104e-16]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.16, 0.1548386665118475]","[0.15, 0.21117008625127576]","[0.15, 0.21117008625127576]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.76, 1.4186622578252622e-28]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[0.97, 2.9009862944482307e-53]","[0.97, 2.9009862944482307e-53]","[0.83, 4.043861869934819e-35]","[0.87, 1.9509242595079607e-39]","[0.35, 7.850159128072286e-06]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.51, 3.319419024623016e-12]","[0.83, 4.043861869934819e-35]"
230,4,2,55.0,1,"[0.88, 1.349043370936356e-40]","[0.96, 1.4287357500157535e-51]","[0.95, 5.600644140061753e-50]","[1.0, 2.2087606931995054e-59]","[0.82, 4.111259567767065e-34]","[0.93, 5.044580186155621e-47]","[0.95, 5.600644140061753e-50]","[0.99, 4.417521386399011e-57]","[0.88, 1.349043370936356e-40]","[0.96, 1.4287357500157535e-51]","[0.95, 5.600644140061753e-50]","[1.0, 2.2087606931995054e-59]","[0.84, 3.7361767276571696e-36]","[0.93, 5.044580186155621e-47]","[0.95, 5.600644140061753e-50]","[0.99, 4.417521386399011e-57]","[0.72, 2.6766397956445386e-25]","[0.36, 3.751914289152195e-06]","[0.09, 0.8154147124661313]","[0.21, 0.024055802841094577]","[0.62, 2.7084430241713094e-18]","[0.69, 4.9622936758674526e-23]","[0.77, 1.923609841119e-29]","[0.99, 4.417521386399011e-57]","[0.76, 1.4186622578252622e-28]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[0.65, 3.108079571219943e-20]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.11, 0.5830090612540064]","[0.19, 0.05390207893129876]","[0.11, 0.5830090612540064]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.81, 3.93815390175582e-33]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[0.97, 2.9009862944482307e-53]","[0.98, 4.395433779467016e-55]","[0.87, 1.9509242595079607e-39]","[0.9, 4.958889584060123e-43]","[0.45, 1.7047967801006258e-09]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.54, 1.0245697148897385e-13]","[0.91, 2.596277269141426e-44]"
231,4,2,60.0,1,"[0.92, 1.2170049699100436e-45]","[0.96, 1.4287357500157535e-51]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[0.87, 1.9509242595079607e-39]","[0.95, 5.600644140061753e-50]","[0.97, 2.9009862944482307e-53]","[1.0, 2.2087606931995054e-59]","[0.92, 1.2170049699100436e-45]","[0.96, 1.4287357500157535e-51]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[0.87, 1.9509242595079607e-39]","[0.95, 5.600644140061753e-50]","[0.97, 2.9009862944482307e-53]","[1.0, 2.2087606931995054e-59]","[0.8, 3.5640292810890176e-32]","[0.47, 2.359168035084735e-10]","[0.13, 0.36818778606286096]","[0.23, 0.009878183186176536]","[0.68, 2.6207113475674983e-22]","[0.75, 9.987382295089846e-28]","[0.84, 3.7361767276571696e-36]","[1.0, 2.2087606931995054e-59]","[0.88, 1.349043370936356e-40]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[0.66, 6.55317981883723e-21]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.23, 0.009878183186176536]","[0.29, 0.0004117410017938115]","[0.14, 0.2819416298082479]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.87, 1.9509242595079607e-39]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.92, 1.2170049699100436e-45]","[0.93, 5.044580186155621e-47]","[0.42, 2.749465483696122e-08]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.75, 9.987382295089846e-28]","[0.91, 2.596277269141426e-44]"
232,4,2,65.0,1,"[0.97, 2.9009862944482307e-53]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.93, 5.044580186155621e-47]","[0.96, 1.4287357500157535e-51]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.97, 2.9009862944482307e-53]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.93, 5.044580186155621e-47]","[0.96, 1.4287357500157535e-51]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.82, 4.111259567767065e-34]","[0.44, 4.414205948474835e-09]","[0.16, 0.1548386665118475]","[0.29, 0.0004117410017938115]","[0.71, 1.5875242925891747e-24]","[0.76, 1.4186622578252622e-28]","[0.9, 4.958889584060123e-43]","[1.0, 2.2087606931995054e-59]","[0.87, 1.9509242595079607e-39]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[0.8, 3.5640292810890176e-32]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.15, 0.21117008625127576]","[0.2, 0.03638428787491733]","[0.19, 0.05390207893129876]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.88, 1.349043370936356e-40]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[0.99, 4.417521386399011e-57]","[0.99, 4.417521386399011e-57]","[0.92, 1.2170049699100436e-45]","[0.93, 5.044580186155621e-47]","[0.51, 3.319419024623016e-12]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.82, 4.111259567767065e-34]","[0.95, 5.600644140061753e-50]"
233,4,2,70.0,1,"[0.95, 5.600644140061753e-50]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.93, 5.044580186155621e-47]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.95, 5.600644140061753e-50]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.93, 5.044580186155621e-47]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.87, 1.9509242595079607e-39]","[0.48, 8.448372017533173e-11]","[0.21, 0.024055802841094577]","[0.35, 7.850159128072286e-06]","[0.7, 9.048888467758296e-24]","[0.83, 4.043861869934819e-35]","[0.92, 1.2170049699100436e-45]","[1.0, 2.2087606931995054e-59]","[0.96, 1.4287357500157535e-51]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.82, 4.111259567767065e-34]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.19, 0.05390207893129876]","[0.15, 0.21117008625127576]","[0.17, 0.11119526053829192]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.91, 2.596277269141426e-44]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.96, 1.4287357500157535e-51]","[0.94, 1.8202093455200697e-48]","[0.52, 1.070075869779788e-12]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.94, 1.8202093455200697e-48]","[0.99, 4.417521386399011e-57]"
234,4,2,75.0,1,"[0.95, 5.600644140061753e-50]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.94, 1.8202093455200697e-48]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.96, 1.4287357500157535e-51]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.94, 1.8202093455200697e-48]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.88, 1.349043370936356e-40]","[0.5, 1.0024645454361508e-11]","[0.16, 0.1548386665118475]","[0.34, 1.605714367105695e-05]","[0.79, 3.0548822409334434e-31]","[0.88, 1.349043370936356e-40]","[0.93, 5.044580186155621e-47]","[1.0, 2.2087606931995054e-59]","[0.93, 5.044580186155621e-47]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.81, 3.93815390175582e-33]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.29, 0.0004117410017938115]","[0.18, 0.07822115797841851]","[0.21, 0.024055802841094577]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.94, 1.8202093455200697e-48]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.95, 5.600644140061753e-50]","[0.96, 1.4287357500157535e-51]","[0.5, 1.0024645454361508e-11]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.97, 2.9009862944482307e-53]","[1.0, 2.2087606931995054e-59]"
235,4,2,80.0,1,"[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.82, 4.111259567767065e-34]","[0.54, 1.0245697148897385e-13]","[0.17, 0.11119526053829192]","[0.42, 2.749465483696122e-08]","[0.77, 1.923609841119e-29]","[0.88, 1.349043370936356e-40]","[0.95, 5.600644140061753e-50]","[1.0, 2.2087606931995054e-59]","[0.97, 2.9009862944482307e-53]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.82, 4.111259567767065e-34]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.24, 0.0061340334218580265]","[0.23, 0.009878183186176536]","[0.18, 0.07822115797841851]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.94, 1.8202093455200697e-48]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.95, 5.600644140061753e-50]","[0.98, 4.395433779467016e-55]","[0.57, 2.458151170682656e-15]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]"
236,4,2,85.0,1,"[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.89, 8.565354736103848e-42]","[0.46, 6.422179651064002e-10]","[0.12, 0.469506448503778]","[0.42, 2.749465483696122e-08]","[0.73, 4.3321337732975196e-26]","[0.86, 2.6058774037713476e-38]","[0.97, 2.9009862944482307e-53]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.86, 2.6058774037713476e-38]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.23, 0.009878183186176536]","[0.25, 0.0037294923618311367]","[0.16, 0.1548386665118475]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.96, 1.4287357500157535e-51]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[0.57, 2.458151170682656e-15]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]"
237,4,2,90.0,1,"[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.91, 2.596277269141426e-44]","[0.44, 4.414205948474835e-09]","[0.14, 0.2819416298082479]","[0.52, 1.070075869779788e-12]","[0.77, 1.923609841119e-29]","[0.87, 1.9509242595079607e-39]","[0.96, 1.4287357500157535e-51]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.87, 1.9509242595079607e-39]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.34, 1.605714367105695e-05]","[0.18, 0.07822115797841851]","[0.26, 0.002219935934558366]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.95, 5.600644140061753e-50]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.97, 2.9009862944482307e-53]","[1.0, 2.2087606931995054e-59]","[0.56, 8.771130313572204e-15]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]"
238,4,2,95.0,1,"[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.91, 2.596277269141426e-44]","[0.51, 3.319419024623016e-12]","[0.08, 0.9084105017744525]","[0.52, 1.070075869779788e-12]","[0.79, 3.0548822409334434e-31]","[0.9, 4.958889584060123e-43]","[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.9, 4.958889584060123e-43]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.3, 0.0002248739317492479]","[0.27, 0.0012935059781377376]","[0.21, 0.024055802841094577]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.97, 2.9009862944482307e-53]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.97, 2.9009862944482307e-53]","[0.99, 4.417521386399011e-57]","[0.61, 1.1250455638865439e-17]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]"
239,4,2,100.0,1,"[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.9, 4.958889584060123e-43]","[0.52, 1.070075869779788e-12]","[0.22, 0.015577131622877688]","[0.56, 8.771130313572204e-15]","[0.75, 9.987382295089846e-28]","[0.88, 1.349043370936356e-40]","[0.98, 4.395433779467016e-55]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.95, 5.600644140061753e-50]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.31, 0.00012016164291946694]","[0.3, 0.0002248739317492479]","[0.22, 0.015577131622877688]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]","[0.99, 4.417521386399011e-57]","[1.0, 2.2087606931995054e-59]","[0.59, 1.7671447393730104e-16]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[1.0, 2.2087606931995054e-59]","[1.0, 2.2087606931995054e-59]"
240,5,0,5.0,1,"[0.11, 0.5830090612540064]","[0.16, 0.1548386665118475]","[0.1, 0.7020569828664881]","[0.08, 0.9084105017744525]","[0.07, 0.9684099261397212]","[0.11, 0.5830090612540064]","[0.1, 0.7020569828664881]","[0.07, 0.9684099261397212]","[0.1, 0.7020569828664881]","[0.16, 0.1548386665118475]","[0.1, 0.7020569828664881]","[0.08, 0.9084105017744525]","[0.07, 0.9684099261397212]","[0.11, 0.5830090612540064]","[0.1, 0.7020569828664881]","[0.07, 0.9684099261397212]","[0.13, 0.36818778606286096]","[0.1, 0.7020569828664881]","[0.05, 0.9996892272702655]","[0.08, 0.9084105017744525]","[0.12, 0.469506448503778]","[0.11, 0.5830090612540064]","[0.08, 0.9084105017744525]","[0.2, 0.03638428787491733]","[0.14, 0.2819416298082479]","[0.08, 0.9084105017744525]","[0.1, 0.7020569828664881]","[0.06, 0.9942356257694902]","[0.15, 0.21117008625127576]","[0.2, 0.03638428787491733]","[0.09, 0.8154147124661313]","[0.11, 0.5830090612540064]","[0.16, 0.1548386665118475]","[0.17, 0.11119526053829192]","[0.13, 0.36818778606286096]","[0.13, 0.36818778606286096]","[0.13, 0.36818778606286096]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[0.1, 0.7020569828664881]","[0.11, 0.5830090612540064]","[0.1, 0.7020569828664881]","[0.09, 0.8154147124661313]","[0.08, 0.9084105017744525]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[0.0, 1.0]","[0.01, 1.0]","[0.01, 1.0]","[0.19, 0.05390207893129876]","[0.07, 0.9684099261397212]"
